ProductKey	ProductAlternateKey	ProductSubcategoryKey	WeightUnitMeasureCode	SizeUnitMeasureCode	EnglishProductName	SpanishProductName	FrenchProductName	StandardCost	FinishedGoodsFlag	Color	SafetyStockLevel	ReorderPoint	ListPrice	Size	SizeRange	Weight	DaysToManufacture	ProductLine	DealerPrice	Class	Style	ModelName	EnglishDescription	FrenchDescription	ChineseDescription	ArabicDescription	HebrewDescription	ThaiDescription	GermanDescription	JapaneseDescription	TurkishDescription	StartDate	EndDate	Status	EnglishProductSubcategoryName	EnglishProductCategoryName
382	BK-R64Y-38	2	LB	CM	Road-550-W Yellow, 38	Carretera: 550 para mujer, amarilla, 38	Vélo de route 550 -W - jaune, 38	$713.08	True	Yellow	100	75	$1,120.49	38	38-40 CM	17.35	4	R	$672.294	M	W	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route.	使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。	ولها نفس التقنية المتوفرة في جميع دراجات سلسلة الطريق لدينا، ولكن هيكل الدراجة قد تم تغيير حجمه ليناسب القيادة النسائية. إنها دراجة مثالية تصلح للعديد من الأغراض، وتناسب القيادة على الطرق العادية أو القيادة في السباقات.	"טכנולוגיה זהה לזו המצוי באופני סדרת ""כביש"" שלנו, אולם המסגרת בגודל המותאם לנשים. מושלמים כאופניים לכל מטרה לכביש ולתחרויות."	เทคโนโลยีเดียวกับจักรยานรุ่น Road ทั้งหมด แต่ใช้เฟรมขนาดกะทัดรัดสำหรับสุภาพสตรี  เหมาะสำหรับการขับขี่อเนกประสงค์ ไม่ว่าจะเป็นท้องถนนทั่วไปหรือการแข่งขัน	Dieselbe Technologie wie bei allen Rädern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und für den Alltag.	ロード シリーズの自転車と同じ技術を使用した女性用サイズのフレームで、ロードにも競技にも適した汎用自転車です。	"""Yol serisi bisikletlerimizle aynı teknoloji, ancak kadro boyutu kadınlar için ayarlandı.  Yol ve yarış için mükemmel çok yönlü bisiklet."""	7/1/2013 12:00:00 AM		Current	Road Bikes	Bikes
383	BK-R64Y-40	2	LB	CM	Road-550-W Yellow, 40	Carretera: 550 para mujer, amarilla, 40	Vélo de route 550 -W - jaune, 40	$605.65	True	Yellow	100	75	$1,000.44	40	38-40 CM	17.77	4	R	$600.2625	M	W	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route.	使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。	ولها نفس التقنية المتوفرة في جميع دراجات سلسلة الطريق لدينا، ولكن هيكل الدراجة قد تم تغيير حجمه ليناسب القيادة النسائية. إنها دراجة مثالية تصلح للعديد من الأغراض، وتناسب القيادة على الطرق العادية أو القيادة في السباقات.	"טכנולוגיה זהה לזו המצוי באופני סדרת ""כביש"" שלנו, אולם המסגרת בגודל המותאם לנשים. מושלמים כאופניים לכל מטרה לכביש ולתחרויות."	เทคโนโลยีเดียวกับจักรยานรุ่น Road ทั้งหมด แต่ใช้เฟรมขนาดกะทัดรัดสำหรับสุภาพสตรี  เหมาะสำหรับการขับขี่อเนกประสงค์ ไม่ว่าจะเป็นท้องถนนทั่วไปหรือการแข่งขัน	Dieselbe Technologie wie bei allen Rädern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und für den Alltag.	ロード シリーズの自転車と同じ技術を使用した女性用サイズのフレームで、ロードにも競技にも適した汎用自転車です。	"""Yol serisi bisikletlerimizle aynı teknoloji, ancak kadro boyutu kadınlar için ayarlandı.  Yol ve yarış için mükemmel çok yönlü bisiklet."""	7/1/2012 12:00:00 AM	12/27/2008 12:00:00 AM		Road Bikes	Bikes
384	BK-R64Y-40	2	LB	CM	Road-550-W Yellow, 40	Carretera: 550 para mujer, amarilla, 40	Vélo de route 550 -W - jaune, 40	$713.08	True	Yellow	100	75	$1,120.49	40	38-40 CM	17.77	4	R	$672.294	M	W	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route.	使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。	ولها نفس التقنية المتوفرة في جميع دراجات سلسلة الطريق لدينا، ولكن هيكل الدراجة قد تم تغيير حجمه ليناسب القيادة النسائية. إنها دراجة مثالية تصلح للعديد من الأغراض، وتناسب القيادة على الطرق العادية أو القيادة في السباقات.	"טכנולוגיה זהה לזו המצוי באופני סדרת ""כביש"" שלנו, אולם המסגרת בגודל המותאם לנשים. מושלמים כאופניים לכל מטרה לכביש ולתחרויות."	เทคโนโลยีเดียวกับจักรยานรุ่น Road ทั้งหมด แต่ใช้เฟรมขนาดกะทัดรัดสำหรับสุภาพสตรี  เหมาะสำหรับการขับขี่อเนกประสงค์ ไม่ว่าจะเป็นท้องถนนทั่วไปหรือการแข่งขัน	Dieselbe Technologie wie bei allen Rädern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und für den Alltag.	ロード シリーズの自転車と同じ技術を使用した女性用サイズのフレームで、ロードにも競技にも適した汎用自転車です。	"""Yol serisi bisikletlerimizle aynı teknoloji, ancak kadro boyutu kadınlar için ayarlandı.  Yol ve yarış için mükemmel çok yönlü bisiklet."""	7/1/2013 12:00:00 AM		Current	Road Bikes	Bikes
385	BK-R64Y-42	2	LB	CM	Road-550-W Yellow, 42	Carretera: 550 para mujer, amarilla, 42	Vélo de route 550 -W - jaune, 42	$605.65	True	Yellow	100	75	$1,000.44	42	42-46 CM	18.13	4	R	$600.2625	M	W	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route.	使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。	ولها نفس التقنية المتوفرة في جميع دراجات سلسلة الطريق لدينا، ولكن هيكل الدراجة قد تم تغيير حجمه ليناسب القيادة النسائية. إنها دراجة مثالية تصلح للعديد من الأغراض، وتناسب القيادة على الطرق العادية أو القيادة في السباقات.	"טכנולוגיה זהה לזו המצוי באופני סדרת ""כביש"" שלנו, אולם המסגרת בגודל המותאם לנשים. מושלמים כאופניים לכל מטרה לכביש ולתחרויות."	เทคโนโลยีเดียวกับจักรยานรุ่น Road ทั้งหมด แต่ใช้เฟรมขนาดกะทัดรัดสำหรับสุภาพสตรี  เหมาะสำหรับการขับขี่อเนกประสงค์ ไม่ว่าจะเป็นท้องถนนทั่วไปหรือการแข่งขัน	Dieselbe Technologie wie bei allen Rädern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und für den Alltag.	ロード シリーズの自転車と同じ技術を使用した女性用サイズのフレームで、ロードにも競技にも適した汎用自転車です。	"""Yol serisi bisikletlerimizle aynı teknoloji, ancak kadro boyutu kadınlar için ayarlandı.  Yol ve yarış için mükemmel çok yönlü bisiklet."""	7/1/2012 12:00:00 AM	12/27/2008 12:00:00 AM		Road Bikes	Bikes
386	BK-R64Y-42	2	LB	CM	Road-550-W Yellow, 42	Carretera: 550 para mujer, amarilla, 42	Vélo de route 550 -W - jaune, 42	$713.08	True	Yellow	100	75	$1,120.49	42	42-46 CM	18.13	4	R	$672.294	M	W	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route.	使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。	ولها نفس التقنية المتوفرة في جميع دراجات سلسلة الطريق لدينا، ولكن هيكل الدراجة قد تم تغيير حجمه ليناسب القيادة النسائية. إنها دراجة مثالية تصلح للعديد من الأغراض، وتناسب القيادة على الطرق العادية أو القيادة في السباقات.	"טכנולוגיה זהה לזו המצוי באופני סדרת ""כביש"" שלנו, אולם המסגרת בגודל המותאם לנשים. מושלמים כאופניים לכל מטרה לכביש ולתחרויות."	เทคโนโลยีเดียวกับจักรยานรุ่น Road ทั้งหมด แต่ใช้เฟรมขนาดกะทัดรัดสำหรับสุภาพสตรี  เหมาะสำหรับการขับขี่อเนกประสงค์ ไม่ว่าจะเป็นท้องถนนทั่วไปหรือการแข่งขัน	Dieselbe Technologie wie bei allen Rädern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und für den Alltag.	ロード シリーズの自転車と同じ技術を使用した女性用サイズのフレームで、ロードにも競技にも適した汎用自転車です。	"""Yol serisi bisikletlerimizle aynı teknoloji, ancak kadro boyutu kadınlar için ayarlandı.  Yol ve yarış için mükemmel çok yönlü bisiklet."""	7/1/2013 12:00:00 AM		Current	Road Bikes	Bikes
387	BK-R64Y-44	2	LB	CM	Road-550-W Yellow, 44	Carretera: 550 para mujer, amarilla, 44	Vélo de route 550 -W - jaune, 44	$605.65	True	Yellow	100	75	$1,000.44	44	42-46 CM	18.42	4	R	$600.2625	M	W	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route.	使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。	ولها نفس التقنية المتوفرة في جميع دراجات سلسلة الطريق لدينا، ولكن هيكل الدراجة قد تم تغيير حجمه ليناسب القيادة النسائية. إنها دراجة مثالية تصلح للعديد من الأغراض، وتناسب القيادة على الطرق العادية أو القيادة في السباقات.	"טכנולוגיה זהה לזו המצוי באופני סדרת ""כביש"" שלנו, אולם המסגרת בגודל המותאם לנשים. מושלמים כאופניים לכל מטרה לכביש ולתחרויות."	เทคโนโลยีเดียวกับจักรยานรุ่น Road ทั้งหมด แต่ใช้เฟรมขนาดกะทัดรัดสำหรับสุภาพสตรี  เหมาะสำหรับการขับขี่อเนกประสงค์ ไม่ว่าจะเป็นท้องถนนทั่วไปหรือการแข่งขัน	Dieselbe Technologie wie bei allen Rädern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und für den Alltag.	ロード シリーズの自転車と同じ技術を使用した女性用サイズのフレームで、ロードにも競技にも適した汎用自転車です。	"""Yol serisi bisikletlerimizle aynı teknoloji, ancak kadro boyutu kadınlar için ayarlandı.  Yol ve yarış için mükemmel çok yönlü bisiklet."""	7/1/2012 12:00:00 AM	12/27/2008 12:00:00 AM		Road Bikes	Bikes
388	BK-R64Y-44	2	LB	CM	Road-550-W Yellow, 44	Carretera: 550 para mujer, amarilla, 44	Vélo de route 550 -W - jaune, 44	$713.08	True	Yellow	100	75	$1,120.49	44	42-46 CM	18.42	4	R	$672.294	M	W	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route.	使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。	ولها نفس التقنية المتوفرة في جميع دراجات سلسلة الطريق لدينا، ولكن هيكل الدراجة قد تم تغيير حجمه ليناسب القيادة النسائية. إنها دراجة مثالية تصلح للعديد من الأغراض، وتناسب القيادة على الطرق العادية أو القيادة في السباقات.	"טכנולוגיה זהה לזו המצוי באופני סדרת ""כביש"" שלנו, אולם המסגרת בגודל המותאם לנשים. מושלמים כאופניים לכל מטרה לכביש ולתחרויות."	เทคโนโลยีเดียวกับจักรยานรุ่น Road ทั้งหมด แต่ใช้เฟรมขนาดกะทัดรัดสำหรับสุภาพสตรี  เหมาะสำหรับการขับขี่อเนกประสงค์ ไม่ว่าจะเป็นท้องถนนทั่วไปหรือการแข่งขัน	Dieselbe Technologie wie bei allen Rädern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und für den Alltag.	ロード シリーズの自転車と同じ技術を使用した女性用サイズのフレームで、ロードにも競技にも適した汎用自転車です。	"""Yol serisi bisikletlerimizle aynı teknoloji, ancak kadro boyutu kadınlar için ayarlandı.  Yol ve yarış için mükemmel çok yönlü bisiklet."""	7/1/2013 12:00:00 AM		Current	Road Bikes	Bikes
389	BK-R64Y-48	2	LB	CM	Road-550-W Yellow, 48	Carretera: 550 para mujer, amarilla, 48	Vélo de route 550 -W - jaune, 48	$605.65	True	Yellow	100	75	$1,000.44	48	48-52 CM	18.68	4	R	$600.2625	M	W	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route.	使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。	ولها نفس التقنية المتوفرة في جميع دراجات سلسلة الطريق لدينا، ولكن هيكل الدراجة قد تم تغيير حجمه ليناسب القيادة النسائية. إنها دراجة مثالية تصلح للعديد من الأغراض، وتناسب القيادة على الطرق العادية أو القيادة في السباقات.	"טכנולוגיה זהה לזו המצוי באופני סדרת ""כביש"" שלנו, אולם המסגרת בגודל המותאם לנשים. מושלמים כאופניים לכל מטרה לכביש ולתחרויות."	เทคโนโลยีเดียวกับจักรยานรุ่น Road ทั้งหมด แต่ใช้เฟรมขนาดกะทัดรัดสำหรับสุภาพสตรี  เหมาะสำหรับการขับขี่อเนกประสงค์ ไม่ว่าจะเป็นท้องถนนทั่วไปหรือการแข่งขัน	Dieselbe Technologie wie bei allen Rädern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und für den Alltag.	ロード シリーズの自転車と同じ技術を使用した女性用サイズのフレームで、ロードにも競技にも適した汎用自転車です。	"""Yol serisi bisikletlerimizle aynı teknoloji, ancak kadro boyutu kadınlar için ayarlandı.  Yol ve yarış için mükemmel çok yönlü bisiklet."""	7/1/2012 12:00:00 AM	12/27/2008 12:00:00 AM		Road Bikes	Bikes
390	BK-R64Y-48	2	LB	CM	Road-550-W Yellow, 48	Carretera: 550 para mujer, amarilla, 48	Vélo de route 550 -W - jaune, 48	$713.08	True	Yellow	100	75	$1,120.49	48	48-52 CM	18.68	4	R	$672.294	M	W	Road-550-W	Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.	Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route.	使用的技术与我们所有的公路系列自行车完全相同，但车架尺寸专为女士设计。完美的全能自行车，可作一般用途也可参加比赛。	ولها نفس التقنية المتوفرة في جميع دراجات سلسلة الطريق لدينا، ولكن هيكل الدراجة قد تم تغيير حجمه ليناسب القيادة النسائية. إنها دراجة مثالية تصلح للعديد من الأغراض، وتناسب القيادة على الطرق العادية أو القيادة في السباقات.	"טכנולוגיה זהה לזו המצוי באופני סדרת ""כביש"" שלנו, אולם המסגרת בגודל המותאם לנשים. מושלמים כאופניים לכל מטרה לכביש ולתחרויות."	เทคโนโลยีเดียวกับจักรยานรุ่น Road ทั้งหมด แต่ใช้เฟรมขนาดกะทัดรัดสำหรับสุภาพสตรี  เหมาะสำหรับการขับขี่อเนกประสงค์ ไม่ว่าจะเป็นท้องถนนทั่วไปหรือการแข่งขัน	Dieselbe Technologie wie bei allen Rädern unserer Road-Produktreihe mit Frauenrahmen. Perfektes Allzweckrad zum Trainieren und für den Alltag.	ロード シリーズの自転車と同じ技術を使用した女性用サイズのフレームで、ロードにも競技にも適した汎用自転車です。	"""Yol serisi bisikletlerimizle aynı teknoloji, ancak kadro boyutu kadınlar için ayarlandı.  Yol ve yarış için mükemmel çok yönlü bisiklet."""	7/1/2013 12:00:00 AM		Current	Road Bikes	Bikes
417	FR-R72Y-38	14	LB	CM	ML Road Frame-W - Yellow, 38	Cuadro de carretera para mujer GM: amarillo, 38	Cadre de route ML -W - jaune, 38	$300.12	True	Yellow	500	375	$540.75	38	38-40 CM	2.18	2	R	$324.4527	M	W	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.	ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。	يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.	מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.	สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี	Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.	当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。	"""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli."""	7/1/2012 12:00:00 AM	12/27/2008 12:00:00 AM		Road Frames	Components
418	FR-R72Y-38	14	LB	CM	ML Road Frame-W - Yellow, 38	Cuadro de carretera para mujer GM: amarillo, 38	Cadre de route ML -W - jaune, 38	$360.94	True	Yellow	500	375	$594.83	38	38-40 CM	2.18	2	R	$356.898	M	W	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.	ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。	يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.	מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.	สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี	Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.	当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。	"""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli."""	7/1/2013 12:00:00 AM		Current	Road Frames	Components
429	FR-R72Y-40	14	LB	CM	ML Road Frame-W - Yellow, 40	Cuadro de carretera para mujer GM: amarillo, 40	Cadre de route ML -W - jaune, 40	$300.12	True	Yellow	500	375	$540.75	40	38-40 CM	2.22	1	R	$324.4527	M	W	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.	ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。	يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.	מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.	สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี	Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.	当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。	"""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli."""	7/1/2012 12:00:00 AM	12/27/2008 12:00:00 AM		Road Frames	Components
430	FR-R72Y-40	14	LB	CM	ML Road Frame-W - Yellow, 40	Cuadro de carretera para mujer GM: amarillo, 40	Cadre de route ML -W - jaune, 40	$360.94	True	Yellow	500	375	$594.83	40	38-40 CM	2.22	1	R	$356.898	M	W	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.	ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。	يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.	מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.	สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี	Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.	当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。	"""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli."""	7/1/2013 12:00:00 AM		Current	Road Frames	Components
431	FR-R72Y-42	14	LB	CM	ML Road Frame-W - Yellow, 42	Cuadro de carretera para mujer GM: amarillo, 42	Cadre de route ML -W - jaune, 42	$300.12	True	Yellow	500	375	$540.75	42	42-46 CM	2.26	1	R	$324.4527	M	W	ML Road Frame-W	Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.	Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.	ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。	يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.	מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.	สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี	Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.	当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。	"""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli."""	7/1/2012 12:00:00 AM	12/27/2008 12:00:00 AM		Road Frames	Components
